orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556538-3204,AB Christer Holm,AB Christer Holm,69201,,69201,MOHOLM,54595,BEATEBERG LINDÅSEN 11,"Aktiebolaget ska bedriva konsultuppdrag inom ekonomi och juridik, redovisning, kameral/administrativ verksamhet, skatterådgivning, äga och förvalta aktier och fastigheter samt därmed förenlig verksamhet.",1997-01-23,active,,,,
556552-0607,Rauno Kajavas Bilservice i Kalix AB,Rauno Kajavas Bilservice i Kalix AB,49410,,"49410; 52211",KALIX,95241,RUDTRÄSKVÄGEN 6,"Bolaget skall bedriva bil- och lastbilsreparationsverkstad, ser- vice, skrotning samt köp och försäljning av bilar och reservdelar samt därtill hörande verksamhet.",1998-03-04,active,,,,
556551-4675,KVS Care AB,KVS Care AB,70200,,70200,ÄNGELHOLM,26261,LÖNNVÄGEN 21,Bolaget skall bedriva vård av äldre människor och handel med och förvaltning av fast och lös egendom såsom fastigheter och värdepapper samt i övrigt bedriva med dessa rörelsegrenar förenlig verksamhet.,1998-01-16,active,,,,
556554-3070,Hagelberg Juridik AB,Hagelberg Juridik AB,69102,,69102,STOCKHOLM,11360,VÄSTMANNAGATAN 24  4 TR,Bolaget skall bedriva undervisning och konsultationsverksamhet i juridiska angelägenheter.,1998-03-27,active,,,,
556541-6590,FöretagsCentrum Lars Nydahl AB,FöretagsCentrum Lars Nydahl AB,70200,,70200,LINKÖPING,58735,RYTTAREGÅNGEN 5,"Bolaget ska bedriva konsultverksamhet inom området fastigheter, bostadsrätter samt dessutom publicistisk verksamhet innefattande bildhantering, konstfoto, konstnärlig utsmyckning etc. Förvalta fast och lös egendom ävensom idka annan därmed förenlig verksamhet.",1997-04-23,active,,,,
556557-8001,Lima Utveckling AB,Lima Utveckling AB,70200,,70200,LIMA,78064,KYRKBYN 106,Bolaget skall bedriva näringslivsutveckling av befintliga och nystartade företag inom Malungs kommun och därmed förenlig verksamhet.,1998-07-08,active,,,,
556561-4913,Älvsjö Entreprenad Transport AB,Älvsjö Entreprenad Transport AB,43999,,43999,ÄLVSJÖ,12534,TRUMSLAGARGATAN 17,Aktiebolaget ska bedriva byggnadsverksamhet med huvudsaklig inriktning att utföra arbeten i försäkringsärenden åt större försäkringsbolag.,1998-11-13,active,,,,
556564-0082,Advokatbyrån Brottsofferjuristerna Fredriksson Aktiebolag,Advokatbyrån Brottsofferjuristerna Fredriksson Aktiebolag,69101,,69101,MALMÖ,21755,GUSTAF RYDBERGSGATAN 1  6TR,Bolaget skall bedriva advokatverksamhet.,1998-12-17,active,,,,
556555-3988,AB Svitjod,AB Svitjod,43221,,43221,FALKÖPING,52141,HOLLENDERGATAN 30,Bolaget skall driva rörledningsentreprenad med tillhörande servicearbeten och försäljning av till branschen hörande utrustning och därmed förenlig verksamhet.,1998-05-14,active,,,,
556560-3643,Örjan Stigsons Byggfirma Aktiebolag,Örjan Stigsons Byggfirma Aktiebolag,41000,,41000,LÖTTORP,38773,KRYDDGATAN 1,Bolaget skall bedriva byggnadsrörelse samt idka därmed förenlig verksamhet.,1998-09-22,active,,,,
556576-0856,Ytec Tele AB,Ytec Tele AB,43210,,43210,YSTAD,27139,Koppargatan 16,"Bolaget skall bedriva projektering och projektadministration av teleanläggningar samt installationer, service och underhåll av teleanläggningar och därmed förenlig verksamhet.",1999-09-27,active,,,,
556571-6510,Avesta Park & Trädgårdsservice Aktiebolag,Avesta Park & Trädgårdsservice Aktiebolag,43120,,"43120; 81300",AVESTA,77441,Koppardalsvägen 27,"Bolaget skall bedriva trädgårdsarbeten, parkunderhåll, byggnadshantverk, markentreprenader, snöröjning, sandning, service av maskiner, inventarier, lokaler åt metallindustrin och därmed förenlig verksamhet.",1999-06-16,active,,,,
556577-9443,Majvallen Taxi AB,Majvallen Taxi AB,49330,,49330,PARTILLE,43330,JÄRNRINGEN 8,Bolaget skall bedriva person- och varutransporter med taxibil och buss ävensom idka därmed förenlig verksamhet.,1999-10-20,active,,,,
556570-1132,E Richardson Konsult AB,E Richardson Konsult AB,70200,,"70200; 96230",STOCKHOLM,11634,PLOGGATAN 14  4TR,"Föremålet för bolagets verksamhet ska vara att erbjuda konsulttjänster inom svensk och internationell medling, sjukvård och hälsa, personlig utveckling, organisationsutveckling samt terapeutisk juridik kopplad till svensk och internationell lagstiftning och därmed förenlig verksamhet.",1999-06-02,active,,,,
556573-9843,Dojjans Åkeri AB,Dojjans Åkeri AB,49410,,49410,ÄNGELHOLM,26296,ÅSTORPSVÄGEN 192,Föremålet för bolagets verksamhet är åkerirörelse och därmed förenlig verksamhet.,1999-08-16,active,,,,
556571-8607,Murarfirma Rönnbacken Kakelugnsmakeri Aktiebolag,Murarfirma Rönnbacken Kakelugnsmakeri Aktiebolag,43999,,43999,FJÄRDHUNDRA,74972,TORSTUNA RÖNNBACKEN,"Bolaget skall bedriva verksamhet med byggnadsarbeten, mur- och betongarbeten inom byggbranschen, vägunderhållning- och schaktarbeten inom markarbetsbranschen samt idka därmed förenlig verksamhet.",1999-07-30,active,,,,
556585-8411,Interest Vestra AB,Interest Vestra AB,69102,,"69102; 47631",STOCKHOLM,11160,WALLINGATAN 9,"Bolaget skall bedriva konsultverksamhet inom juridik och ingenjörsverksamhet samt internet, handel med bilreservdelar och tillbehör, handel med däck och fälgar, sporthästverksamhet, handel med hästsportutrustning, förvaltning av aktier, andra värdepapper samt fastigheter och därmed förenlig verksamhet.",2000-03-02,active,,,,
556574-8737,Widner Consulting AB,Widner Consulting AB,70200,,70200,SOLNA,16973,GUSTAV III:S BOULEVARD 31,"Föremålet för bolagets verksamhet är att bedriva tjänster såsom företagsrådgivning, affärsutveckling, ekonomisk rådgivning och redovisningstjänster samt därmed förenlig verksamhet.",1999-10-11,active,,,,
556576-6481,Eva Brorson Redovisning AB,Eva Brorson Redovisning AB,69201,,69201,LYCKE,44275,GRANNDALEN 9,"Bolaget skall bedriva redovisnings, konsultations och deklarationsverksamhet för mindre och medelstora företag, samt kommunikation och grafisk formgivning och därmed förenlig verksamhet.",1999-10-05,active,,,,
556599-6997,Juristfirman P O Otterhäll AB,Juristfirman P O Otterhäll AB,69101,,69101,STOCKHOLM,11358,TEGNÉRGATAN 4  3 TR,Bolaget skall ägna sig åt juridisk rådgivning.,2000-11-10,active,,,,
556595-0036,MTB Plattsättning Aktiebolag,MTB Plattsättning Aktiebolag,43330,,43330,MÖLNDAL,43153,ARGONGATAN 18,"Aktiebolaget ska bedriva entreprenadverksamhet inom bygg- branschen, ävensom idka därmed förenlig verksamhet.",2000-07-13,active,,,,
556599-9363,Enbjärde Transport AB,Enbjärde Transport AB,49410,,49410,BREDARYD,33373,ÅS SÖDRA TORP 1,"Föremålet för bolagets verksamhet är att bedriva förvaltning och handel med värdepapper, äga och förvalta fastigheter, transport och åkeriverksamhet samt annan därmed förenlig verksamhet.",2000-11-06,active,,,,
556603-0549,Aarsleff Rail AB,Aarsleff Rail AB,42120,,42120,MALMÖ,21626,HYLLIE BOULEVARD 6 E,Bolaget skall bedriva entreprenad inom anläggning och spårarbete samt därmed förenlig verksamhet.,2001-01-04,active,,,,
556605-7807,Resista i Stockholm AB,Resista i Stockholm AB,71123,,"71123; 70200",HALLSTAVIK,76394,TRÄSTA BYVÄG 125 A,"Bolaget ska tillhandahålla, utföra och leverera konsulttjänster inom elteknik, management och projektledning på externa uppdrag i egen regi, äga och förvalta fast egendom och värdepapper samt därmed förenlig verksamhet.",2001-01-25,active,,,,
556608-9503,Björkmans Fjärr AB,Björkmans Fjärr AB,49410,,49410,BORLÄNGE,78456,HANS FILIPS VÄG 20,"Bolaget skall driva åkerirörelse, förvalta lös och fast egendom ävensom idka därmed förenlig verksamhet.",2001-03-22,active,,,,
556615-4901,BS Entreprenad AB,BS Entreprenad AB,43999,,"43999; 41000; 16240",HOFORS,81335,BRUKSVÄGEN 3,"Bolaget skall bedriva parkförvaltning och markbearbetningar, äga och förvalta värdepapper samt idka därmed förenlig verksamhet, byggservice samt idka därmed förenlig verksamhet.",2001-10-05,active,,,,
556616-7770,Anders Sigg Elutveckling AB,Anders Sigg Elutveckling AB,43210,,43210,TÄBY,18368,CATALINAVÄGEN 6,"Bolaget skall utföra elinstallationer och datainstallationer, projektera sådana arbeten, försälja el- och datamaterial, utföra snickeri- och byggnadsarbeten ävensom idka därmed förenlig verksamhet.",2001-10-09,active,,,,
556613-5892,LETEOS AB,LETEOS AB,70200,,70200,MALMÖ,21121,VÄSTERGATAN 16,"Bolaget skall bedriva konsultverksamhet inom management, verksamhetsförvärv, finansiella tjänster, dock inte sådan verksamhet som avses i bankrörelselagen eller lagen om finansieringsverksamhet ävensom idka därmed förenlig verksamhet.",2001-07-04,active,,,,
556617-2515,Lagerkvist & Söner AB,Lagerkvist & Söner AB,70200,,70200,SÖDRA SUNDERBYN,95442,BOMVÄGEN 4,"Bolaget skall bedriva konsultverksamhet inom affärs-, organisation- och marknadsutveckling nationellt såväl internationellt. Bolaget skall även arbeta med utveckling av kompletta webblösningar. Därutöver skall bolaget ävensom äga och förvalta aktier, värdepapper samt fast egendom och därmed förenlig verksamhet.",2001-10-26,active,,,,
556589-9480,Mats Jonssons Linjeservice AB,Mats Jonssons Linjeservice AB,42221,,42221,ORSA,79493,RÄSGATA 10,Bolaget skall bedriva linjearbeten inom elkraftbranschen samt därmed förenlig verksamhet.,2000-05-08,active,,,,
556595-6942,Lindesbergs VVS AB,Lindesbergs VVS AB,43221,,43221,LINDESBERG,71134,STAFETTGATAN 16,"Bolaget skall bedriva installationer och försäljning inom vatten, sanitet och värme, försäljning och installationer av elektrisk utrustning, äga och förvalta fastigheter samt därmed förenlig verksamhet.",2000-08-09,active,,,,
556589-0018,Radkon Aktiebolag,Radkon Aktiebolag,71122,,71122,STOCKHOLM,11527,WITTSTOCKSGATAN 30  4 TR,Bolaget skall bedriva teknisk konsultation inom fordonteknisk verksamhet och handel med värdepapper samt därmed förenlig verksamhet.,2000-04-06,active,,,,
556546-5605,SORBECO AB,SORBECO AB,71124,,71124,SIGTUNA,19334,PILSBOVÄGEN 17 B,Bolaget skall tillhandahålla konsulttjänster inom projektledning och verksamhetsutveckling samt arbeta med försäljning av produkter inom miljöområdet ävensom idka därmed förenlig verksamhet.,1997-09-22,active,,,,
556548-2816,Veijo Mokko Transport AB,Veijo Mokko Transport AB,49410,,"49410; 46310",VÄSTERÅS,72220,BOMANSGATAN 26 D LGH 1101,Bolaget ska utföra vägtransporter och godstrafik samt partihandel med frukt- och grönsaker och därmed förenlig verksamhet.,1997-11-04,active,,,,
556540-8795,Q-Material Handling Systems Aktiebolag,Q-Material Handling Systems Aktiebolag,71122,,71122,HÖKERUM,52374,STATIONSVÄGEN 11,"Bolaget skall utveckla, tillverka och försälja automatiseringssystem för materialhantering, äga och förvalta såväl lös som fast egendom och därmed förenlig verksamhet.",1997-04-07,active,,,,
556554-5893,Orsa Lås Aktiebolag,Orsa Lås Aktiebolag,43240,,43240,ORSA,79430,JÄRNVÄGSGATAN 19,Bolaget skall bedriva lås och nyckelservice.,1998-03-30,active,,,,
556556-9398,Kiruna Trafik AB,Kiruna Trafik AB,49310,,49310,KIRUNA,98136,BROMSGATAN 28 B,Föremålet för bolagets verksamhet är att bedriva entreprenadverksamhet inom person- och godstransportbranschen och uthyrning av bussar samt annan och därmed förenlig verksamhet.,1998-06-16,active,,,,
556546-5704,Mälardalens Ekologi Bygg AB,Mälardalens Ekologi Bygg AB,41000,,41000,VÄSTERÅS,72353,TRINDYXGATAN 3,Bolaget skall bedriva byggnadsverksamhet och därmed förenlig verksamhet.,1997-10-21,active,,,,
556558-3050,Gotlands Undertak & Akustik AB,Gotlands Undertak & Akustik AB,41000,,41000,VISBY,62153,KAKELUGNSGATAN 14,"Bolaget skall bedriva bygg-, akustik- och undertaksarbete, sprutning av interiör och akustikputs, uthyrning av inventarier samt därmed förenlig verksamhet.",1998-08-05,active,,,,
556561-2701,JA Hultman Utveckling & Konsult AB,JA Hultman Utveckling & Konsult AB,70200,,70200,ÅKARP,23251,NILS PERS VÄG 28,"Bolaget skall bedriva medling, konfliktlösning, individ-, grupp- och organisationsutveckling, utbildning, förlagsverksamhet och därmed förenlig verksamhet.",1998-11-04,active,,,,
556561-6090,RTM-konsult Aktiebolag,RTM-konsult Aktiebolag,71129,,"71129; 85690",TIDAHOLM,52292,ÖSTRA GERUM BOSSGÅRDEN,"Bolaget skall bedriva konsultverksamhet inom trafik- och transportområdet och inom utbildningsområdet, bedriva handel med värdepapper samt därmed förenlig verksamhet.",1998-11-09,active,,,,
556565-0198,Jarskog Förvaltning AB,Jarskog Förvaltning AB,70200,,70200,STOCKHOLM,11234,SANKT ERIKSGATAN 58 C,"Bolaget skall bedriva konsultverksamhet inom ekonomi, företagsledning och administration, handel med värdepapper, äga, hyra ut och förvalta fastigheter samt idka annan därmed förenlig verksamhet.",1999-01-11,active,,,,
556551-2414,Redovisningstjänst Örjan Jönsson AB,Redovisningstjänst Örjan Jönsson AB,69201,,69201,ESLÖV,24138,VIKHEMSVÄGEN 14,"Bolaget skall bedriva konsultverksamhet inom redovisnings-, ekonomi- och skatteområdena samt därmed förenlig verksamhet.",1998-01-09,active,,,,
556552-8865,Källna Schakt och Transport AB,Källna Schakt och Transport AB,43120,,"43120; 42110",KLIPPAN,26494,BOLESTAD PL 4798,"Bolaget ska bedriva markarbeten, asfaltering, fastighetsförvaltning såväl i Sverige som utomlands, uthyrning av lokaler och bostäder samt därmed sammanghängande verksamhet.",1998-02-25,active,,,,
556565-1055,E4 Märsta 11:6 Projekt 1 AB,E4 Märsta 11:6 Projekt 1 AB,71122,,71122,STOCKHOLM,11825,BASTUGATAN 33  LGH 1301,"Bolaget ska direkt eller via andelar i andra bolag äga och förvalta fastigheter och värdepapper samt fast och lös egendom , bedriva konsultverksamhet inom administration, företagsöverlåtelser och företagsledning, bedriva värdepappershandel ävensom idka därmed förenlig verksamhet.",1999-01-08,active,,,,
556566-4629,NORMA Advokater AB,NORMA Advokater AB,69101,,69101,GÖTEBORG,40314,BOX 2259,Bolaget skall bedriva advokatverksamhet.,1999-02-17,active,,,,
556573-6575,Filmmedia Gabriel & Co Aktiebolag,Filmmedia Gabriel & Co Aktiebolag,70200,,70200,HÄGERSTEN,12949,SKIDVÄGEN 16,Aktiebolaget ska ha till föremål för sin verksamhet att bedriva film- och reklamverksamhet.,1999-08-04,active,,,,
556559-0683,High Q Aktiebolag,High Q Aktiebolag,71122,,"71122; 64994",MALMKÖPING,64260,ÖSTERÄNG,"Bolaget skall bedriva teknikutveckling inom flyg och fordonselektronik, restaurering av historiska fordon samt handel med dessa, fastighetsförvaltning samt annan därmed förenlig verksamhet.",1998-09-03,active,,,,
556580-0520,KM Säkerhetsjuridik AB,KM Säkerhetsjuridik AB,69102,,69102,ARVIKA,67142,KÄLLGATAN 52,"Aktiebolaget ska bedriva juridisk tjänsteverksamhet, förlagsverk- samhet, maritim konsultverksamhet, handel med värdepapper och därmed förenlig verksamhet.",1999-12-07,active,,,,
556570-1421,Elektronikspecialisten i Borlänge AB,Elektronikspecialisten i Borlänge AB,71123,,71123,MOCKFJÄRD,78542,KVARNVÄGEN 12,Bolaget skall bedriva utvecklingsarbete inom elektronikområdet med inriktning på konsultverksamhet och utveckling av egna produkter ävensom idka därmed förenlig verksamhet.,1999-04-26,active,,,,
556582-2755,Aros Projektsamverkan AB,Aros Projektsamverkan AB,70200,,70200,VÄSTERÅS,72460,ERIKSGATAN 9,"Bolaget skall dedriva konsultverksamhet inom företagsledning och företagsöverlåtelse, handel med och förvaltning av värdepapper och därmed förenlig verksamhet.",2000-01-11,active,,,,
556591-2663,Boklimat AB,Boklimat AB,71124,,71124,STOCKHOLM,11322,SIGTUNAGATAN 4,Föremålet för bolagets verksamhet är att bedriva handel och tillverkning av energisparprodukter samt konsultverksamhet inom energirådgivning och energibesiktningar och därmed förenlig verksamhet.,2000-05-23,active,,,,
556571-2071,Multitask AB,Multitask AB,49410,,49410,HELSINGBORG,25443,HOFVERBERGSGATAN 7 A,Bolaget skall bedriva transporter och laster av alla slag i alla former och med alla hjälpmedel samt vara transportentreprenör ävensom idka därmed förenlig verksamhet.,1999-05-21,active,,,,
556586-5523,Wykmans Plåt AB,Wykmans Plåt AB,43411,,"43411; 25530",ÄNGELHOLM,26272,METALLGATAN 13 A,Bolaget skall bedriva plåtslagerirörelse och därmed förenlig verksamhet.,2000-03-06,active,,,,
556597-6007,Vigor Management AB,Vigor Management AB,70200,,70200,KULLAVIK,42935,GRANSTIGEN 1,"Bolaget skall bedriva konsultationer, utbildning och metodutveckling inom områdena verksamhetsutveckling, kvalitetsutveckling, strategiutveckling och förändringsprocesser samt därmed förenlig verksamhet. Bolaget skall även bedrivaa formgivning, produktion och försäljning av mönster till textilier samt rådgivning inom färg, form och inredning.",2000-11-17,active,,,,
556598-7459,Jan Carlson På Sörgården AB,Jan Carlson På Sörgården AB,70200,,"70200; 68202",ÖVERLIDA,51260,LIDA SJÖLYCKAN 1,Föremålet för bolagets verksamhet är fastighetsförvaltning och marknadsföring av hydraulikkomponenter och därmed förenlig verksamhet.,2000-10-16,active,,,,
556599-7532,BOJS i Lidhult AB,BOJS i Lidhult AB,43120,,"43120; 49320",LIDHULT,34173,VRÅ SMEDJEBACKEN 1,"Bolaget skall bedriva schakt- och anläggningsarbeten, handel med därmed förekommande material samt därmed förenlig verksamhet.",2000-10-30,active,,,,
556583-9502,Parmesan i Ystad AB,Parmesan i Ystad AB,69201,,"69201; 46330",TOMELILLA,27334,ÖDEMARKSVÄGEN 17,"Bolaget skall tillverka, importera och försälja livsmedel, äga och förvalta värdepapper, aktier och fastigheter, samt driva redovisnings och rådgivningsbyrå ävensom idka därmed förenlig verksamhet.",2000-01-14,active,,,,
556579-6264,Densjö Kommunikation AB,Densjö Kommunikation AB,70200,,"70200; 73300",KNIVSTA,74142,VÅRBRODDSVÄGEN 10,"Bolaget skall bedriva konsultverksamhet inom extern och intern kommunikation, ekonomisk information, investor relations, public affairs, massmediakontakter, krishantering, företagsprofilering och evengemang samt bild- och trycksaksproduktion ävensom idka därmed förenlig verksamhet.",1999-11-19,active,,,,
556600-1326,Tuff i Kalmar AB,Tuff i Kalmar AB,70200,,70200,KALMAR,39359,BERGAUDDSVÄGEN 2 H,"Bolaget skall bedriva trading-, konsult, utbildnings- och utvecklingsverksamhet inom privat sektor såväl som företagssektor och offentlig sektor, erbjuda tjänster inom personal- och marknadsfrågor, affärsutveckling, ledarskap- och styrelseutveckling, projekt inom företagssektorn, samt därmed förenlig verksamhet",2000-11-08,active,,,,
556603-0705,WidAB Förvaltningsaktiebolag,WidAB Förvaltningsaktiebolag,70100,,70100,FARSTA,12343,FRYKSDALSBACKEN 30,"Bolaget skall bedriva konsultverksamhet inom bearbetning av rostfritt, äga och förvalta värdepapper samt därmed förenlig verksamhet.",2000-12-20,active,,,,
556591-0212,Nordställningar i Östersund AB,Nordställningar i Östersund AB,43999,,43999,ÖSTERSUND,83152,UPPLAGSVÄGEN 6,"Bolaget skall äga och uthyra ställningsmaterial till byggnadsindustrin, bedriva byggnadsrörelse och bedriva därmed förenlig verksamhet.",2000-05-24,active,,,,
556614-0777,Media Conglomerate Aktiebolag,Media Conglomerate Aktiebolag,70200,,70200,STAVSNÄS,13970,ALLÉVÄGEN 31,"Bolaget skall bedriva rådgivning, management, affärsutveckling och företagsplanering inom mediaverksamhet, företagsförvaltning och affärsadministration jämte därmed förenlig verksamhet, bedriva utbildningsverksamhet och bedriva investering- och förvaltningsverksamhet i företag jämte därmed annan förenlig verksamhet.",2001-08-29,active,,,,
556598-9497,Projekt & Konsulting i Kiruna AB,Projekt & Konsulting i Kiruna AB,70200,,70200,KIRUNA,98133,KENGISGATAN 15,"Föremålet för bolagets verksamhet är att bedriva utredningar, projektledning, upphandlingar, IT-strategier, affärsutveckling samt därtill förenlig verksamhet.",2000-11-01,active,,,,
556609-3240,Svenska Beteendeanalysgruppen Aktiebolag,Svenska Beteendeanalysgruppen Aktiebolag,70200,,70200,UPPSALA,75322,KUNGSÄNGSGATAN 5 A 3 TR,"Bolaget ska bedriva psykoterapi, konsultationer och utbildning på individ-, grupp- och organisationsnivå, produkt av böcker och utbildningsmaterial, handel med aktier och värdepapper samt därmed förenlig verksamhet.",2001-03-29,active,,,,
556458-4299,Knyta - Konsult Marginalen AB,Knyta - Konsult Marginalen AB,69201,,69201,STOCKHOLM,10138,BOX 1000,"Bolaget ska bedriva konsultverksamhet och bidraga med företagsekonomisk experthjälp inom områdena: ekonomi, ledning och verksamhetsutveckling samt därmed förenlig verksamhet.",1992-12-15,active,,,,
556616-0551,GES Entreprenad AB,GES Entreprenad AB,41000,,41000,STOCKHOLM,11591,BOX 27707,Bolaget ska bedriva byggnadsverksamhet och konsultverksamhet inom byggnadsbranschen samt därmed förenlig verksamhet ävensom äga och förvalta fast och lös egendom.,2001-09-19,active,,,,
556607-1386,Öresunds Bygg och Fastighetsservice AB,Öresunds Bygg och Fastighetsservice AB,41000,,"41000; 68320; 81100",MALMÖ,21761,LORENSBORGSGATAN 7 C,"Bolaget skall bedriva ny- och ombyggnad, renovering, fastighets- service samt fastighetsförvaltning och därmed förenlig verksamhet.",2001-02-27,active,,,,
556607-3176,Alvesta Fasadrenovering AB,Alvesta Fasadrenovering AB,43310,,43310,ALVESTA,34230,ALLBOGATAN 60,"Bolaget skall bedriva fasadrenovering, puts- och murningsarbeten samt plattsättning jämte annan därmed förenlig verksamhet.",2001-02-22,active,,,,
556608-3860,CompuCon AB,CompuCon AB,70200,,70200,BORÅS,50461,FJÄLLGATAN 62,Bolaget skall verka som konsult företrädesvis inom strategisk affärsutveckling och marknadsföring samt äga och förvalta fast och lös egendom.,2001-04-02,active,,,,
556546-6751,Optisol AB,Optisol AB,70200,,"70200; 58290",SUNDBYBERG,17449,ODALVÄGEN 7  3TR LGH 1303,"Bolaget ska verka inom personalbemanning och bedriva rekrytering, utbildning och uthyrning av personal,entreprenadverksamhet inom personalbemanning, kompetensutveckling, personlighetsutveckling, personalutbildning, ekonomikonsultation gällande redovisning, bokföring, löner, skatter, strategiutveckling, föreläsning, utbildning samt support, IT - verksamhet, innefattande bl.a försäljning, support, utbildning, reparation, produktion av mjukvaroprogram, transportnäring med taxi, buss samt lastbil, handelsimport- och handelsexportnäring gällande producent-och konsumentvaror och tjänster, eventevenemang såsom musikproduktion och genomförande samt tillhörande evenemang för event, äga och förvalta bostadsrätter och fastigheter samt äga och förvalta värdepapper samt därmed förenliga verksamheter.",1997-12-02,active,,,,
556534-4578,Pappas & Partners AB,Pappas & Partners AB,43210,,43210,VÄRMDÖ,13951,TORSBY SJÖVÄG 24,"Bolaget skall bedriva installationsverksamhet inom bygg och data. Bolaget ska även bedriva handel med värdepapper, fastigheter, tomtmark och lös egendom företrädesvis inom fastighets och byggnadsbranschen.",1996-10-11,active,,,,
556536-5623,PMS Cistern och Drivmedelsservice AB,PMS Cistern och Drivmedelsservice AB,71200,,"71200; 33110",HELSINGBORG,25236,BALTZARS GRÄND 3  LGH 1404,Bolaget skall bedriva service och underhåll på drivmedelsanläggningar samt därmed förenlig verksamhet.,1996-12-02,active,,,,
556549-6485,Ventisol Brandventilatorer AB,Ventisol Brandventilatorer AB,43222,,43222,KRISTINEHAMN,68142,KROMGATAN 5,"Bolaget skall driva tillverkning och försäljning av brandventilatorer, rökluckor och takkupoler inom byggbranschen samt därmed förenlig verksamhet.",1997-12-29,active,,,,
556556-0009,Heyra Consulting AB,Heyra Consulting AB,70200,,70200,TYRESÖ,13554,APRILVÄGEN 6 A,"Bolaget skall bedriva konsultation, implementation, programmering samt förvaltning av affärssystem samt därmed förenlig verksamhet.",1998-05-20,active,,,,
556541-8273,LP Måleri i Malmö AB,LP Måleri i Malmö AB,43341,,43341,MALMÖ,21579,SÅNGLEKSGATAN 4 A,Bolaget skall bedriva måleriarbeten och därmed förenlig verksamhet.,1997-04-28,active,,,,
556557-0271,Br. Öhman Byggkonsult AB,Br. Öhman Byggkonsult AB,71121,,71121,KALIX,95251,TALLÅSVÄGEN 23,Bolaget skall bedriva byggkonsultverksamhet och därmed förenlig verksamhet.,1998-06-10,active,,,,
556561-6173,Nilssons Måleri i Torsby AB,Nilssons Måleri i Torsby AB,43341,,43341,SUNNE,68693,GETTJÄRN 203,Bolaget skall bedriva måleri och därmed förenlig verksamhet.,1998-10-26,active,,,,
556554-4045,Markbyggarn Jonas Jansson AB,Markbyggarn Jonas Jansson AB,43120,,"43120; 42910; 43110; 43320; 47811",STRÄNGNÄS,64593,MÄRINGE GÅRD 4,"Aktiebolagets verksamhet är att bedriva byggnationer, rivningar, gräventreprenad, handel med begagnade bilar samt därmed förenlig verksamhet.",1998-04-06,active,,,,
556554-1199,Friskh Luft & Miljö i Odensbacken Aktiebolag,Friskh Luft & Miljö i Odensbacken Aktiebolag,70200,,70200,ODENSBACKEN,71593,FRITIDSVÄGEN 7,"Bolaget skall bedriva handel med produkter såsom elektriska maskiner och apparater för att förbättra inomhusmiljön inom områdena kyla/värme, lutfbefuktning, avfuktning, luftrening och dricksvattenkylare samt bedriva konsulterande verksamhet inom ovanstående område.",1998-03-20,active,,,,
556569-6829,Bydings Åkeri Aktiebolag,Bydings Åkeri Aktiebolag,43120,,"43120; 49410",UDDEVALLA,45195,KNÄHAMMAR 209,"Bolaget skall bedriva åkerirörelse, mark och entreprenadjobb, samt äga och förvalta värdepapper och därmed förenlig verksamhet.",1999-05-03,active,,,,
556569-7173,Real Insight Samtalspedagogik KL AB,Real Insight Samtalspedagogik KL AB,70200,,70200,ÅSKLOSTER,43296,TORVVÄGEN 19,Bolaget ska bedriva utbildning och konsultverksamhet inom samtalspedagogik och organisationsutveckling samt därmed förenlig verksamhet.,1999-05-18,active,,,,
556556-5024,Contekton Arkitekter Fyrstad AB,Contekton Arkitekter Fyrstad AB,71110,,71110,VÄNERSBORG,46233,KUNGSGATAN 3,Bolaget skall bedriva arkitekt- och byggnadskonsultverksamhet samt därmed förenlig verksamhet.,1998-05-27,active,,,,
556568-5160,Nordin & Jansson AB,Nordin & Jansson AB,41000,,"41000; 69201",SORUNDA,14896,TROLLSTAVÄGEN 7,Bolaget skall bedriva bygg- och snickeriverksamhet samt konsultarbete inom ekonomi och därmed förenlig verksamhet.,1999-04-08,active,,,,
556571-0653,Vålängen Trä & Teknik AB,Vålängen Trä & Teknik AB,71121,,"71121; 16250; 16239",BRUNSKOG,67194,VÄSTRA FURTAN VÅLÄNGEN,"Bolaget skall bedriva snickeriverksamhet och tekniska arbeten inom flyg, försäljning av snickeridetaljer, äga och förvalta värdepapper, anordna kurser inom friluftsliv samt konsult inom utbildning och föredragsverksamhet ävensom idka därmed förenlig verksamhet.",1999-05-28,active,,,,
556571-0885,Tandgrisner AB,Tandgrisner AB,70200,,70200,HELSINGBORG,25433,DROTTNINGGATAN 220 B,"Aktiebolaget ska bedriva konsultverksamhet inom affärs- och verksamhetsutveckling, bedriva utvecklingsverksamhet inom ledarskap, process och organisation samt därmed förenlig verksamhet.",1999-06-11,active,,,,
556576-1490,Hedbergs Tak Aktiebolag,Hedbergs Tak Aktiebolag,43411,,43411,AVESTA,77424,BOX 196,"Bolaget ska bedriva entreprenad- försäljnings- och konsultverk- samhet inom byggnads och anläggningsbranschen, takläggnings- och isoleringsarbete på fastigheter, äga och förvalta fastigheter, samt handel med värdepapper och därmed förenlig verksamhet.",1999-09-28,active,,,,
