orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556534-0576,North Carpet AB,North Carpet AB,47122,,47122,STOCKHOLM,11556,"FRIHAMNSGATAN 58  UPPGÅNG 3, 2 TR","Bolaget skall bedriva import och export av mattor, möbler, porslin, byggmaterial och datorer samt därmed förenlig verksamhet.",1996-09-06,active,,,,
556536-9476,Gandalf Distribution AB,Gandalf Distribution AB,46501,,46501,LUND,22351,MÅRTENSTORGET 7,Bolaget skall bedriva försäljning av dataprodukter samt därmed förenlig verksamhet.,1996-12-27,active,,,,
556512-7619,Lars-Olov Andersson Bensin och Livs AB,Lars-Olov Andersson Bensin och Livs AB,47300,,47300,MARIEFRED,64730,STORGATAN 18,"Bolaget skall bedriva bensinstation, försäljning av drivmedel, biltillbehör, smörjmedel, kiosk- och tobaksvaror, livsmedel, lotter, uthyrning av kärror samt därmed förenlig verksamhet.",1995-04-26,active,,,,
556519-6036,SMP+Cardio AB,SMP+Cardio AB,46460,,46460,ASKIM,43632,DATAVÄGEN 14 B 1TR,"Bolaget skall driva import, export och handel med sjukvårdsprodukter, äga och förvalta fast och lös egendom, ävensom idka därmed förenlig verksamhet.",1995-07-13,active,,,,
556544-4303,Horta Trading AB,Horta Trading AB,46310,,46310,VELLINGE,23593,BÄCKAVÄGEN 10,"Bolaget skall bedriva handel med frukt och grönsaker, handel med värdepapper samt därmed förenlig verksamhet.",1997-07-31,active,,,,
556547-2171,VDL Bus Nordic AB,VDL Bus Nordic AB,46712,,46712,SPÅNGA,16355,STORMBYVÄGEN 6,"Bolaget ska bedriva handel med fordon, import och export av fordon, inköp och försäljning av reservdelar samt därmed förenlig verksamhet.",1997-10-20,active,,,,
556297-3833,Rottna Fastighets AB,Rottna Fastighets AB,47112,,47112,GRÄSMARK,68698,RINGVÄGEN 6,Bolaget skall äga och förvalta fastigheter jämte därmed förenlig verksamhet.,1987-05-12,active,,,,
556491-8810,Leklust AB,Leklust AB,46499,,46499,HELSINGBORG,25452,BERGA ALLÉ 3,Bolaget skall bedriva handel med leksaker och skämtartiklar samt inköps- och reklamverksamhet inom leksaksbranschen jämte därmed förenlig verksamhet. Bolaget skall även äga och förvalta fast och lös egendom jämte därmed förenlig verksamhet.,1994-08-22,active,,,,
556520-4145,Tobaksvagnen i Skogar AB,Tobaksvagnen i Skogar AB,47242,,47242,SKEE,45260,Skolvägen 10,"Bolagets verksamhet är handel med tobaksvaror, livsmedelsvaror äga och förvalta fast egendom och därmed förenlig verksamhet.",1995-07-17,active,,,,
556453-4484,Bromma Sport och Rehab AB,Bromma Sport och Rehab AB,47741,,47741,BROMMA,16855,BERGSLAGSVÄGEN 60,"Bolaget bedriver uthyrning av lokaler och utrustning till företag som bedriver hälso- och friskvårdskonsultation inom områdena arbets- och idrottsmedicin samt bedriva försäljning av därtill hörande produkter. Kurs och utbildningsverksamhet inom nämnda områden. Fysioterapi, sjukgymnastik, idrottsmedicin, hälso- och sjukvård, friskvård och rehabilitering.",1992-09-16,active,,,,
556523-2989,Interakustik AB,Interakustik AB,46831,,46831,ASKIM,43632,DATAVÄGEN 2,"Bolaget skall hyra ut fordon och byggentreprenadmaskiner, konsultverksamhet inom bygg- och fastighetsförvaltning, förvaltning av värdepapper, inköp och försäljning av byggmaterial, ävensom idka därmed förenlig verksamhet.",1995-07-25,active,,,,
556541-0171,Liljendal Äventyrshotell AB,Liljendal Äventyrshotell AB,47811,,"47811; 68201",KUMLA,69293,STENE BRUNN 101,"Bolagets verksamhet är handel med motorfordon, uthyrning av lokaler inom turism och förvaltning av fast egendom och därmed förenlig verksamhet.",1997-04-15,active,,,,
556518-8124,Karl-mats i Svärdsjö Aktiebolag,Karl-mats i Svärdsjö Aktiebolag,46502,,46502,SVÄRDSJÖ,79023,BORGÄRDESVÄGEN 36 B,"Bolaget skall direkt eller genom dotterbolag bedriva handel med datautrustning och datatjänster, konsultation och utbildning i datafrågor, installation av elektriska anläggningar, ekonomiska konsultationer, förvaltning av värdepapper samt fastigheter, förvaltning av fast egendom, factoring och rebelåning av fakturor, kontrakt, skuldsedlar och värdepapper, handel med bilar, båtar och grafisk utrustning samt kontorsutrustning, ävensom tillbehör till sådana produkter, byggnads-, åkeri, rederi- och speditionsverksamhet, fordons- och maskinuthyrning, företrädesvis entreprenadmaskiner, grafisk utrustning och kontorsutrustning, ävensom agentur och konsultverksamhet med sådana produkter, finansiering vid företagsöverlåtelser, lagerfinansiering, import- och exportfinansiering, ävensom idka därmed förenlig verksamhet inom och utom Sverige, bolaget skall dock inte idka sådan verksamhet som avses i bankrörelselagen eller lagen om kreditmarknadsbolag.",1995-07-12,active,,,,
556536-3354,Hammarö Färg AB,Hammarö Färg AB,47523,,47523,HAMMARÖ,66340,KVARNVÄGEN 5,Föremålet för bolagets verksamhet är att bedriva färghandel som grossist och detaljist jämte därmed förenlig verksamhet.,1996-11-19,active,,,,
556282-4176,MK MobilKontakt AB,MK MobilKontakt AB,47402,,47402,HAMMARSTRAND,84432,KOLONIVÄGEN 5,Bolaget skall bedriva uthyrning av maskiner och kommunikationsutrustning. Äga och förvalta värdepapper samt därmed förenlig verksamhet.,1986-09-12,active,,,,
556521-5455,Coffee Station Lerum AB,Coffee Station Lerum AB,47300,,47300,LERUM,44330,GÖTEBORGSVÄGEN 2 A,"Bolaget skall bedriva servicestation med caféservering, bullar, kakor, godis, tidningar, biltvätt, uthyrning av släpkärror.",1995-07-19,active,,,,
556289-4179,Styrlogic Holding Aktiebolag,Styrlogic Holding Aktiebolag,46649,,46649,TÄBY,18713,BOX 7248,"Bolaget skall bedriva utveckling, tillverkning, försäljning och installation av industriautomationer, bedriva handel med värdepapper samt idka annan därmed förenlig verksamhet.",1987-01-16,active,,,,
556540-3010,Bole Sverige AB,Bole Sverige AB,47712,,"47712; 47522; 47631; 47762",GREVIE,26962,HÅLARPSVÄGEN 15,"Bolaget skall bedriva försäljning av lantbruks- och hundtillbehör samt ridsportutrustning, samt annan därmed förenlig verksamhet.",1997-03-13,active,,,,
556293-3720,Cajami Holding Aktiebolag,Cajami Holding Aktiebolag,46630,,"46630; 70200",TÄBY,18712,BOX 7113,"Bolaget ska som holdingbolag äga och förvalta aktier, värdepapper och andelar i dotterbolag och intressebolag och styra och utveckla verksamheterna, i egen regi eller genom delägarskap bedriva handel med markvårdsmaskiner och därmed förenlig verksamhet samt bedriva konsultverksamhet inom verksamhetsområdet och företagsledning.",1987-02-17,active,,,,
556545-9806,Bilkompassen i Sverige AB,Bilkompassen i Sverige AB,47811,,"47811; 68203",NÄSSJÖ,57131,BANDYGATAN 2,"Aktiebolaget ska bedriva handel med och uthyrning av bilar, släpkärror, motorcyklar, husvagnar, lastbilar, båtar, entreprenadmaskiner, andra motorfordon och tillbehör till dessa samt idka annan därmed jämförlig verksamhet. Bolaget skall också bedriva konsulttjänster inom fordons- och fastighetsbranschen samt idka handel med värdepapper och därmed förenlig verksamhet.",1997-09-18,active,,,,
556295-9824,Envirochem IEC AB,Envirochem IEC AB,46850,,46850,KUNGSBACKA,43437,TRYCKAREVÄGEN 8,"Bolaget skall med fokus på goda miljöegenskaper utveckla, tillverka och kommersialisera kemiska produkter. Bolaget skall därtill förvärva lovande utvecklingsprojekt inom miljökemiområdet med avsikten att kommersialisera dessa.",1987-06-30,active,,,,
556301-8430,Matt-Landet AB,Matt-Landet AB,47531,,47531,GÖTEBORG,41705,FÄRGFABRIKSGATAN 1,Bolaget ska bedriva handel med mattor och golvprodukter samt idka därmed förenlig verksamhet.,1987-07-13,active,,,,
556541-6806,Fritidsboende i Sollebrunn AB,Fritidsboende i Sollebrunn AB,47813,,"47813; 68202",SOLLEBRUNN,44174,TORPV 3,Bolaget skall bedriva försäljning av fordon och artiklar för fritidsbruk och därmed förenlig verksamhet.,1997-04-25,active,,,,
556547-4359,Rosenqvist Försäljnings AB,Rosenqvist Försäljnings AB,46712,,46712,STORA MELLÖSA,71572,RÅSTAVÄGEN 1,Bolaget skall bedriva handel med transportfordon och fordonstillbehör samt därmed förenlig verksamhet.,1997-10-17,active,,,,
556519-3660,Anders Gustafsson Livs Aktiebolag,Anders Gustafsson Livs Aktiebolag,47112,,"47112; 10850",NYKVARN,15533,BOX 76,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,1995-07-13,active,,,,
556275-6543,CJuvel.lkpg AB,CJuvel.lkpg AB,47771,,47771,LINKÖPING,58224,BOKHÅLLAREGATAN 2 B,"Bolaget skall bedriva försäljning av smycken i guld och silver, presentartiklar och klockor, ävensom idka därmed förenlig verksamhet.",1986-04-08,active,,,,
556275-7798,Aldax AB,Aldax AB,46842,,"46842; 68201; 68202",ÄLVSJÖ,12534,ÄLVSJÖVÄGEN 5,"Bolaget skall bedriva försäljning, utveckling och tillverkning av pumpar, fläktar, motorer, styr- och reglerutrustning och att idka fastighetsförvaltning ävensom idka därmed förenlig verksamhet.",1986-05-06,active,,,,
556281-2387,Lobelius Agenturer Aktiebolag,Lobelius Agenturer Aktiebolag,46649,,"46649; 68203",SOLLENTUNA,19162,KNISTAVÄGEN 1 B,"Föremål för bolagets verksamhet är att bedriva redovisnings- verksamhet, utföra administrativa tjänster och vara konsult inom företagsledningsfrågor samt därmed förenlig verksamhet. Bolaget skall även bedriva fastighetsförvaltning samt därmed förenlig verksamhet.",1986-08-13,active,,,,
556550-9154,GMR Music Group AB,GMR Music Group AB,46499,,"46499; 59200",GÖTEBORG,41767,RÖNNERDAHLS GATA 8,"Aktiebolagets verksamhet ska vara distribution och försäljning av CD- och DVD-skivor samt grammofonskivor. Bolaget ska också bedriva skivbolagsverksamhet, tillverkning av CD- och DVD-skivor samt grammofonskivor. Vidare ska bolaget bedriva förlags- verksamhet samt turnéservice, turnéledarverksamhet, bokning och kringarrangemang av turnéer, konserter, events, resor samt därmed förenlig verksamhet. Bolaget ska även bedriva konsult och management verksamhet, fakturerings service, PR-verksamhet samt fullservice inom merchandise.",1998-01-07,active,,,,
556523-4142,Presspartner Vingåker AB,Presspartner Vingåker AB,46649,,46649,VINGÅKER,64333,GLASMÄSTAREGATAN 10,"Bolaget skall bedriva service och försäljning av maskiner, pressar, skydds- och säkerhetsutrustning till mekaniska verkstadsindustrin, bokföring och kontorstjänster samt därmed förenlig verksamhet.",1995-07-26,active,,,,
556458-1865,Nordic Bellows Aktiebolag,Nordic Bellows Aktiebolag,46860,,46860,VELLINGE,23531,LARSGATAN 3,Bolaget skall bedriva försäljning och tillverkning av kompensatorer inom och utom Sverige samt därmed förenlig verksamhet.,1992-12-29,active,,,,
556461-5846,IM Transmission Aktiebolag,IM Transmission Aktiebolag,46720,,"46720; 29320",NORSBORG,14563,KUMLA GÅRDSVÄG 9,"Bolaget skall bedriva försäljning och reparation av växellådor och reservdelar samt försäljning av tjänster i fordonsteknik, ävensom idka därmed förenlig verksamhet.",1993-02-01,active,,,,
556536-1978,Intejo Trade Aktiebolag,Intejo Trade Aktiebolag,46160,,46160,GÖTEBORG,41267,ÖRGRYTE STOMGATA 14 A,"Bolaget skall bedriva textilagenturverksamhet, handel med textilvaror, garner, aktier och värdepapper, ävensom idka annan därmed förenlig verksamhet.",1996-11-26,active,,,,
556520-3352,Green Senses Eko Spa by Lendelund AB,Green Senses Eko Spa by Lendelund AB,47751,,"47751; 68201; 81210",GAMLEBY,59491,ULLEVI ENESTORP 3,"Bolaget skall bedriva fastighetsförvaltning, butiksverksamhet med wellness, spa, naturprodukter och ekonaturprodukter samt personaluthyrning.",1995-07-17,active,,,,
556540-4935,Svante Rödin AB,Svante Rödin AB,46831,,46831,ÖSTERSUND,83139,STUGUVÄGEN 61,"Bolaget skall bedriva grustäktsverksamhet, trävaruhandel, värdepappershandel, äga och förvalta fastigheter och aktier samt därmed förenlig verksamhet.",1997-03-24,active,,,,
556512-0432,Instant Interactive Information Europe AB,Instant Interactive Information Europe AB,47631,,"47631; 46491; 70200",LANDSKRONA,26144,VARGGATAN 17,"Bolaget idkar import, export och handel med sportartiklar, trygghetsartiklar (personlig säkerhets- och trygghetsprodukter) och handikaphjälpmedel (vardagsunderlättande produkter för framförallt äldre) samt tillverkning förenlig med dessa verksamheter, samt producerar och publicerar information om företag och privatpersoners tjänster och produkter på internet, samt förvaltning av aktier och värdepapper ävensom idka därmed förenlig verksamhet.",1995-04-08,active,,,,
556282-5645,Hunseberg Maskin AB,Hunseberg Maskin AB,46630,,46630,NÄSSJÖ,57193,HUNSEBERG 1,"Föremålet för bolagets verksamhet skall idka konsulterande ingenjörsverksamhet, handel med bygg- och anläggningsmaskiner, bedriva jord- och skogsbruk. Bedriva handel med sprängämnen samt äga och förvalta fastigheter och därmed förenlig verksamhet.",1986-09-10,active,,,,
556528-4485,Bitchem Sweden AB,Bitchem Sweden AB,46189,,46189,MOHOLM,54595,EKESKOG SPJUTÅSEN 53,"Bolaget skall bedriva konsultverksamhet inom management, handel med råvaror och kemikalier, utveckla och marknadsföra tekniska innovationer, utöva certifieringsverksamhet, import och export av maskiner till processindustrin, uthyrning av maskiner och utrustning, förvaltning av aktier och värdepapper samt därmed förenlig verksamhet.",1995-12-27,active,,,,
556540-7912,Unident Finance AB,Unident Finance AB,46460,,"46460; 46649",FALKENBERG,31123,BOX 259,"Aktiebolaget ska bedriva uthyrning av dental utrustning samt finansieringsverksamhet. Detta innefattar exempelvis att bolaget ska förvärva fordringar och avbetalningskrediter, äga och förvalta värdepapper samt idka därmed förenlig verksamhet. Bolaget ska även bedriva administration av fakturering- och reskontraservice samt idka därmed förenlig verksamhet.",1997-10-23,active,,,,
556539-7436,Naeem Aslam Collection Aktiebolag,Naeem Aslam Collection Aktiebolag,47711,,47711,ALINGSÅS,44160,ALMVÄGEN 7,"Bolaget skall bedriva import av herr-, dam- och barnkläder samt försäljning av kläder på marknader och från lager.",1997-04-17,active,,,,
556539-4532,Nya Trädgårdscentralen i Dalarna AB,Nya Trädgårdscentralen i Dalarna AB,46310,,46310,HEDEMORA,77691,VIKHYTTAN 176,"Aktiebolaget ska bedriva handel med frukt-, grönsaker och värdepapper samt därmed förenlig verksamhet.",1997-02-27,active,,,,
556542-3661,Melins i Tierp AB,Melins i Tierp AB,47631,,47631,TIERP,81537,BÄGGEBYGATAN 1,"Bolaget skall bedriva försäljning av sport- och fritidsartiklar, kläder och modeartiklar samt även bedriva verksamhet inom mark- planering, schaktning och transporter och därmed förenlig verk- samhet.",1997-05-26,active,,,,
556543-9394,Scansindo AB,Scansindo AB,46820,,46820,LUND,22638,NÖBBELÖVS TORG 2  LGH 1401,"Bolaget ska bedriva handel med metaller och metallskrot, friskvård och rehabilitering samt butik för hud- och skönhetsprodukter.",1997-06-26,active,,,,
556264-1034,Logitrade Aktiebolag,Logitrade Aktiebolag,46649,,"46649; 46831; 46841; 46842",VAXHOLM,18531,REPSLAGAREGATAN 10 A,"Bolaget skall bedriva projektering och försäljning av distributions- och industrianläggningar samt utrustningar och system för materialhantering och transporter, konsultationer och utbildning i managementfrågor. Bolaget skall dessutom bedriva köp, försäljning och förvaltning av fast egendom och värdepapper.",1985-09-23,active,,,,
556501-1060,Focast i Älmhult AB,Focast i Älmhult AB,46620,,46620,ÄLMHULT,34331,TORNGATAN 4 B,Bolaget skall bedriva köp och försäljning av varor för verkstadsindustrin och konsultverksamhet inom samma område samt idka därmed förenliga verksamheter.,1994-12-20,active,,,,
556281-5604,Aktiebolaget Defour,Aktiebolaget Defour,46410,,"46410; 64994",HALMSTAD,30250,SVARVAREGATAN 14,"Bolaget skall bedriva import, export och tillverkning av fritids- och hemmiljöartiklar och handel med värdepapper samt därmed jämförlig verksamhet.",1986-07-29,active,,,,
556530-4945,Olwex AB,Olwex AB,46141,,46141,FJÄRDHUNDRA,74972,HÄSTHAGSVÄGEN 4,Aktiebolaget ska bedriva import och handel med industrikomponenter samt tillhörande serviceverksamhet och därmed förenlig verksamhet.,1996-03-29,active,,,,
556551-2463,Forsman Handel AB,Forsman Handel AB,47112,,47112,PERSTORP,28491,KÅSHÄSSLE 201,"Bolaget skall bedriva detaljhandelsrörelse med dagligvaror, äga och förvalta skogs- och jordbruksfastigheter, bedriva bemanningsverksamhet, tillhandahållande av tjänster inom jordbruk och transport, uthyrning av byggmaskiner samt bedriva hästuppfödning och annan därmed förenlig verksamhet.",1998-01-16,active,,,,
556455-6867,Västkustens Bagerimaskiner AB,Västkustens Bagerimaskiner AB,46649,,46649,BJÖRNEBORG,68161,VERKSTADSGATAN 2 B,"Föremålet för bolagets verksamhet är reparation, underhåll och handel med bagerimaskiner och restauranginventarier, handel med fordon och därmed förenlig verksamhet.",1992-10-29,active,,,,
556537-6562,Safic - Alcan Nordic AB,Safic - Alcan Nordic AB,46860,,46860,KUNGSBACKA,43437,FAKTORVÄGEN 9,"Aktiebolagets verksamhet ska vara att bedriva agentur-, distribution- och grossistverksamhet inom plast och gummibranschen samt därmed förenlig verksamhet.",1996-12-27,active,,,,
