orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556731-4074,Auto-delar Arvidsjaur AB,Auto-delar Arvidsjaur AB,47820,,47820,ARVIDSJAUR,93333,STORGATAN 87,Bolaget ska vara verksamt inom försäljning av bildelar och bedriva därmed förenlig verksamhet.,2007-06-08,active,,,,
556743-4880,Aktiebolaget Bårestorp BK,Aktiebolaget Bårestorp BK,47811,,47811; 95320; 69201,VAGGERYD,56791,BÅRESTORP VÄSTERGÅRD 1,"Bolaget ska bedriva ekonomisk konsultverksamhet i vid bemärkelse inklusive pedagogiska inslag, äga och förvalta aktier och fastigheter, bedriva fordonshandel samt all med ovanstående förenlig verksamhet.",2007-11-20,active,,,,
556724-9239,Life LE Logistics AB,Life LE Logistics AB,46380,,46380,VALLENTUNA,18642,FÅGELSÅNGSVÄGEN 9,Bolaget skall bedriva distributions- och logistiktjänster samt därmed förenlig verksamhet.,2007-03-01,active,,,,
556729-5232,Matbutiken i Arboga AB,Matbutiken i Arboga AB,47112,,47112,ARBOGA,73230,AHLLÖFSGATAN 26,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,2007-05-09,active,,,,
556749-7911,AP Stonedesign AB,AP Stonedesign AB,46831,,46831,KUNGSBACKA,43437,ENERGIGATAN 12,Föremålet för bolagets verksamhet är att idka handel med natursten och därmed förenlig verksamhet.,2008-01-17,active,,,,
556708-6615,Zii Freebandy AB,Zii Freebandy AB,47631,,47631,MÖLNLYCKE,43533,PRODUKTVÄGEN 3,"Bolaget ska ha som verksamhet att introducera sporten Freebandy och att kommersialisera sporten genom produktion och försäljning av produkter företrädesvis inom denna sport, kläder och accessoarer samt äga och förvalta fast och lös egendom ävensom därmed förenlig verksamhet.",2006-08-16,active,,,,
556722-3796,T2L2 i Karlskoga AB,T2L2 i Karlskoga AB,47401,,47401; 47403; 47541,KARLSKOGA,69133,SKOLGÄRDESVÄGEN 4 C,"Föremålet för bolagets verksamhet är bolaget ska bedriva handel med hushållselektronik, främst vitvaror, TV, radio och dataprodukter och därmed förenlig verksamhet.",2007-01-31,active,,,,
556470-0952,Kuoppalas Traktor Aktiebolag,Kuoppalas Traktor Aktiebolag,46610,,46610,KIRUNA,98138,STÄLLVERKSVÄGEN 29,Föremålet för bolagets verksamhet är åkerirörelse samt fastighetsförvaltning och därmed förenlig verksamhet.,1993-07-06,active,,,,
556758-9014,Pema Control AB,Pema Control AB,46641,,46641,GÖTEBORG,41673,TORPAVALLSGATAN 11,"Bolaget ska tillhandahålla mät och analysutrustning samt därmed förenlig verksamhet till industrin, landsting och kommuner.",2008-05-27,active,,,,
556772-9891,Nordön Holding AB,Nordön Holding AB,47242,,47242; 71121,KUNGÄLV,44234,SVARVAREGATAN 17,"Bolaget ska direkt eller via dotterbolag bedriva byggnation och reparation av hus med huvudsaklig inriktning på murnings- och trädgårdsanläggningsarbeten, butiksförsäljning och installation av kaminer. Kioskverksamhet samt förvalta aktier i dotterbolag samt annan därmed förenlig verksamhet.",2008-12-15,active,,,,
556731-2664,AB Rammsjön Holding,AB Rammsjön Holding,46900,,46900,ED,66830,FAKTORSGATAN 7 A,Aktiebolagets verksamhet ska vara att bedriva försäljning av reklamprodukter samt inneha aktier och värdepapper jämte därmed förenlig verksamhet.,2007-06-05,active,,,,
556770-8762,Folier Sverige AB,Folier Sverige AB,46860,,46860,VAGNHÄRAD,61971,KALKBRUKSVÄGEN 17,"Bolaget ska bedriva köp, försäljning och bearbetning av utrustning och material för tryck på hårda och mjuka material samt därmed förenlig verksamhet.",2008-11-24,active,,,,
556739-3409,BILONNET I UPPSALA AB,BILONNET I UPPSALA AB,47811,,47811,UPPSALA,75591,RAMSTA GÄRDESVÄG 5,Bolaget skall bedriva försäljning av personbilar och lätta motorfordon samt därmed förenlig verksamhet. Bolaget ska bedriva person och godstransporter samt därmed förenlig verksamhet. Bolaget ska bedriva redovisningstjänster och datatjänster samt därmed förenlig verksamhet.,2007-10-04,active,,,,
556739-8911,Digital Equipment i Lycksele Aktiebolag,Digital Equipment i Lycksele Aktiebolag,46501,,46501,LYCKSELE,92196,MEDELÅS 110,"Bolaget ska bedriva handel, service och installationer av kontorsmaskiner med tillbehör, handel med fritidsprodukter, samt därmed förenlig verksamhet.",2007-10-12,active,,,,
556744-7031,Seacastle AB,Seacastle AB,47633,,47633,LIDINGÖ,18146,VARVSVÄGEN 1,Bolaget skall idka handel med båtar och båttillbehör samt därmed förenlig verksamhet.,2007-11-29,active,,,,
556472-2444,Verktygsfirma Tage Persson Aktiebolag,Verktygsfirma Tage Persson Aktiebolag,46841,,46841,YSTAD,27192,POLKAGATAN 5,Aktiebolaget ska bedriva försäljning av produktionsverktyg till mekanisk industri ävensom idka därmed förenlig verksamhet.,1993-08-23,active,,,,
556482-0446,Erikssons Livsmedel i Själevad Aktiebolag,Erikssons Livsmedel i Själevad Aktiebolag,47112,,47112,SJÄLEVAD,89423,BOX 93,Bolaget har till föremål för sin verksamhet att som medlem i ICA Förbundet bedriva detaljhandelsrörelse med dagligvaror och därmed förenlig verksamhet.,1994-02-02,active,,,,
556750-1027,Rönös AB,Rönös AB,46210,,46210,NYKÖPING,61193,RUNTUNA EKESJÖ,Bolaget ska bedriva torkning och lagring avspannmål/oljeväxter och fröer samt därmed förenlig verksamhet.,2008-01-21,active,,,,
556488-7296,Kelpie Aktiebolag,Kelpie Aktiebolag,46831,,46831,VEJBYSTRAND,26654,SLÅNVÄGEN 11,Bolaget skall bedriva försäljning av värmeväxlare ävensom idka därmed förenlig verksamhet.,1994-06-08,active,,,,
556493-9568,Jan-Olof Gratte Mode Aktiebolag,Jan-Olof Gratte Mode Aktiebolag,47711,,47711,NYBRO,38230,Storgatan 4,Bolaget skall bedriva handel med dam- och herrkonfektion ävensom idka därmed förenlig verksamhet.,1994-09-17,active,,,,
556499-6915,Mikaelsson Kapmaskinservice AB,Mikaelsson Kapmaskinservice AB,46649,,46649,TUMBA,14733,ALVÄGEN 22,Bolaget skall bedriva service och försäljning av industrimaskiner och kringutrustning.,1994-12-09,active,,,,
556762-4316,WTP Maskin AB,WTP Maskin AB,47820,,47820; 46630; 47300; 71121,KARLSTAD,65594,MAXSTAD 503,"Aktiebolaget ska bedriva handel med nya och begagnade entreprenadmaskiner. Import och export av entreprenadmaskiner och utrustning samt tillbehör till dessa. Uthyrning av entreprenadmaskiner. Värderingar av entreprenadmaskiner och utrustning till dessa. Utbildning i sparsam körning inom entreprenad. Reparationer av entreprenadmaskiner och försäljning av utrustning och tillbehör till dessa. Handel med oljor, fetter och slitgods till entreprenadmaskiner, åkerier, lantbruk. Maskintransporter.",2008-07-15,active,,,,
556773-1293,Glashuset Inredning & Design Sverige AB,Glashuset Inredning & Design Sverige AB,47551,,47551; 52100; 52260; 68203,TYGELSJÖ,21874,GAMLA BORREBACKEVÄGEN 57,"Bolaget ska bedriva handel med lös och fast egendom med inriktning på försäljning av möbler, sängar och inredning inom offentlig och privat miljö ävensom idka annan, med ovan nämnda branscher, därmed förenlig verksamhet.",2008-12-16,active,,,,
556768-0946,BOOST Sverige AB,BOOST Sverige AB,47521,,47521,SVARTSJÖ,17996,HAMMARLOTTEN 19,"Bolaget skall bedriva försäljning av köksinredningar, konsultverksamhet med bygg- och inredningsarbeten samt idka därmed förenlig verksamhet.",2008-10-23,active,,,,
556776-0425,Ljubov AB,Ljubov AB,47122,,47122; 46900,FALUN,79174,MORÄNVÄGEN 10,"Bolaget ska bedriva parti och detaljhandel inom livsmedel, hälsokraft, farmaceutiska artiklar, kosmetik, presentartiklar och bedriva handel med värdepapper och därmed förenlig verksamhet.",2009-01-15,active,,,,
556510-7470,Bodbörsen Rental AB,Bodbörsen Rental AB,46630,,46630,LANDSKRONA,26135,LAMELLGATAN 1,"Bolaget ska driva handel med och uthyrning av bodar, moduler och containers samt handel med värdepapper och därmed förenlig verksamhet.",1995-03-09,active,,,,
556537-4849,Plåtkompaniet Andersson AB,Plåtkompaniet Andersson AB,46610,,46610; 33120; 47522; 66120,VARA,53491,PER-HÅKANSGÅRDEN 1,"Föremålet för bolagets verksamhet är försäljning av byggnadsmaterial, reparationer och försäljning av lantbruks- och entreprenadmaskiner. Bolaget skall även utföra byggentreprenader, handel med värdepapper jämte därmed förenlig verksamhet.",1997-01-20,active,,,,
556743-2538,Prioleva AB,Prioleva AB,47112,,47112; 10390; 10320; 10830,STORA SKEDVI,78392,LANDSVÄGEN 38,Bolaget ska bedriva handel med livsmedel och konsultverksamhet inom livsmedel samt därmed förenlig verksamhet,2007-11-19,active,,,,
556752-3229,ALAB Alvar Larsson AB,ALAB Alvar Larsson AB,46712,,46712; 68203; 47811; 47820,VÄNERSBORG,46273,STAMPGATAN 8,"Bolaget ska bedriva handel med fordon, fordonsförnödenheter, begagnade reservdelar, överskottslager, leasing och fininsiering av fordonsköp, dock icke sådan verksamhet som avses i Bankrörelselagen eller lagen om kreditmarknadsbolag, fastighetsförvaltning, äga och förvalta aktier samt därmed förenlig verksamhet.",2008-02-25,active,,,,
556760-0191,Färskvaruhallen i Sverige AB,Färskvaruhallen i Sverige AB,46310,,46310,HÄSSLEHOLM,28192,RÖINGE 5248,"Föremålet för bolagets verksamhet är att idka handel med livsmedel, fastighets- och kapitalförvaltning och därmed förenlig verksamhet.",2008-06-19,active,,,,
556762-5362,Svenskaomniprotect AB,Svenskaomniprotect AB,46501,,46501; 62201; 80090,KÄVLINGE,24432,TOSTARPSVÄGEN 2,Föremålet för bolagets verksamhet är konsultation i säkerhets- frågor och försäljning av varor och tjänster inom området säkherhet och skydd och därmed förenlig verksamhet.,2008-07-17,active,,,,
556509-8026,Vaxet Promotion AB,Vaxet Promotion AB,46499,,46499; 46420,HALMSTAD,30241,KRISTINEBERGSVÄGEN 22,Bolaget skall bedriva försäljning av presentreklam och profil- kläder jämte annan därmed förenlig verksamhet.,1995-07-27,active,,,,
556745-7295,Elodie Details AB,Elodie Details AB,46499,,46499,STOCKHOLM,11144,JAKOBSBERGSGATAN 16,"Design, inköp, distribution, försäljning och marknadsföring av babyprodukter.",2007-12-07,active,,,,
556751-6066,Affärsgården AB,Affärsgården AB,46860,,46860,LJUNGBY,34194,ULARP KASTANJEGÅRD,Aktiebolagets verksamhet ska vara att bedriva handel med emballageprodukter och tillbehör inom jord- och skogsbruk.,2008-02-08,active,,,,
556488-7593,Lindroths MotorCenter AB,Lindroths MotorCenter AB,47811,,47811; 47522; 47633; 46649; 47820,LULEÅ,97345,MURBRUKSVÄGEN 13,"Aktiebolaget ska bedriva handel med och service av motorcyklar, snöskotrar, motorsågar, båtar, vattenskotrar och släp inklusive reservdelar och tillbehör, samt därmed förenlig verksamhet.",1994-06-23,active,,,,
556504-7767,Läby Handel AB,Läby Handel AB,47242,,47242; 56110; 47260,UPPSALA,75592,LÄBY-ÖSTERBY 120,Bolaget skall bedriva handel med livsmedel och därtill hörande maskinutrustning samt kioskverksamhet ävensom idka därmed förenlig verksamhet.,1995-01-04,active,,,,
556767-1424,Isabella Handelsutveckling AB,Isabella Handelsutveckling AB,47242,,47242; 92000,LULEÅ,97231,STORGATAN 36,Aktiebolaget skall bedriva företagsutveckling samt kiosk och spelverksamhet samt därmed förenlig verksamhet.,2008-10-07,active,,,,
556773-1087,Classic Power Import AB,Classic Power Import AB,47820,,47820,VETLANDA,57494,NÄSBY LYCKEBO 1,Bolaget ska bedriva försäljning och renovering av motorfordon samt försäljning av reservdelar för motorfordon samt idka annan därmed förenlig verksamhet.,2008-12-16,active,,,,
556515-1007,Wallin & Manne AB,Wallin & Manne AB,47521,,47521,MÖLNDAL,43138,SNÖHÖJDSBACKEN 1,"Bolagets verksamhet är att bedriva handel med inredningsprodukter såväl för offentlig- som privat miljö, direkt eller genom återförsäljare. Med inredningsprodukter avses kakel och andra keramiska vägg- och golvbeklädnadsmaterial, textilier, mattor, lampor, möbler etc.",1995-07-10,active,,,,
556780-5196,Norrvikens Plantskola Båstad AB,Norrvikens Plantskola Båstad AB,46220,,46220; 46440,BÅSTAD,26935,KÖPMANSGATAN 30,"Föremålet för bolagets verksamhet är import och försäljning av växter, träd, buskar och perenner. Handel med möbler och inredningsprodukter för inne- och utomhusmiljö. Arrangemang, kurser, utbildning och utställning. Planering av och design av trädgårdar samt caféverksamhet och därmed förenlig verksamhet.",2009-04-07,active,,,,
556786-8160,E+46 Elements from Sweden AB,E+46 Elements from Sweden AB,46450,,46450,STOCKHOLM,11147,HAMNGATAN 10-14,"Aktiebolagets verksamhet ska vara att bedriva egen tillverkning och försäljning av hårvårdspreparat, skönhetsmedel, kosmetika samt därmed förenlig verksamhet.",2009-08-12,active,,,,
556741-8230,Bioenergy Works i Sverige AB,Bioenergy Works i Sverige AB,46120,,46120,HJO,54434,REPSLAGAREGATAN 1,"Bolaget skall bedriva verksamhet inom bioenergiområdet, fastighetsförvaltning och handel med värdepapper samt därmed förenlig verksamhet.",2007-11-01,active,,,,
556741-8826,NRK Gruppen AB,NRK Gruppen AB,47521,,47521,KRISTIANSTAD,29194,ARKELSTORPSVÄGEN 45,Bolaget skall sälja inredningar och specialsnickerier till företag och privatpersoner och därmed förenlig verksamhet.,2007-11-01,active,,,,
556745-1546,Wederslöf Byggnadsvård AB,Wederslöf Byggnadsvård AB,47521,,47521,VEDERSLÖV,35594,VEDERSLÖV HERRGÅRDEN,"Aktiebolaget ska handla med byggvaror och verktyg för vård av hus, jämte begagnathandel. Utföra underhåll och renoverings- arbeten, samt ge rådgivning och utbildning inom samma område. Bolaget skall dessutom bedriva isoleringsentreprenad, samt tjänsteutveckling och konsultuppdrag inom hälsofrämjande och rehabilitering.",2007-12-03,active,,,,
556762-6832,Vallgatan 12 i GBG AB,Vallgatan 12 i GBG AB,47711,,47711; 47712; 47552; 47553,GÖTEBORG,41116,VALLGATAN 12,"Föremålet för bolagets verksamhet är att bedriva detaljhandel inom klädesbranschen, tillverkning och försäljning av kläder, skor, accessoarer, inredning, caféverksamhet samt därmed förenlig verksamhet.",2008-07-22,active,,,,
556501-7778,Stenbäcks Mattor Aktiebolag,Stenbäcks Mattor Aktiebolag,47551,,47551,VÄXJÖ,35236,MARKETENTERIVÄGEN 2,"Bolaget skall bedriva detalj- och partiförsäljning av mattor och gardiner, handel med värdepapper samt därmed förenlig verksamhet.",1994-12-29,active,,,,
556764-7226,Cobolt Sport AB,Cobolt Sport AB,46420,,46420,VÄXJÖ,35242,RINGTRASTVÄGEN 16,Aktiebolagets verksamhet ska vara att bedriva partihandel med kläder och skor jämte därmed förenlig verksamhet.,2008-08-29,active,,,,
556770-0140,JCN Matmarknad AB,JCN Matmarknad AB,47112,,47112,KIL,66530,STORGATAN 28,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,2008-11-17,active,,,,
556770-0223,Kåge Blommor AB,Kåge Blommor AB,47761,,47761,SKELLEFTEÅ,93131,NYGATAN 35  BV,Bolaget ska bedriva försäljning av blommor.,2008-11-17,active,,,,
556549-6824,"Annki's Glas, Porslin o Inredning Aktiebolag","Annki's Glas, Porslin o Inredning Aktiebolag",47552,,47552,EKSJÖ,57532,NORRA STORGATAN 17,"Föremålet för bolagets verksamhet är butiksförsäljning av glas, porslin och inredning och därmed förnenlig verksamhet.",1997-12-12,active,,,,
556740-7902,Söderberg Invest i Västerås AB,Söderberg Invest i Västerås AB,47811,,47811; 47633,VÄSTERÅS,72591,SVAMPVÄGEN 1,"Föremålet för bolagets verksamhet är att äga och förvalta fastigheter, värdepapper och liknande egendom. Import och export av varor i huvudsak fordon, båtar, reservdelar, tillbehör samt handel med dessa. Konsulttjänster inom ledning av företag och därmed förenlig verksamhet.",2007-10-23,active,,,,
556461-8444,Natt-Kvalite i Trollhättan Aktiebolag,Natt-Kvalite i Trollhättan Aktiebolag,47531,,47531; 68203,TROLLHÄTTAN,46137,VERKMÄSTAREVÄGEN 15,"Bolaget skall bedriva butikshandel med sovrumsmiljöer, hushållsmöbler och mattor samt fastighetsförvaltning, jämte därmed förenlig verksamhet.",1993-02-04,active,,,,
556469-4726,MARINBUTIKEN i Roslagen Aktiebolag,MARINBUTIKEN i Roslagen Aktiebolag,47633,,47633; 33150; 47811; 77210,ÅKERSBERGA,18440,SÅGVÄGEN 16,"Bolaget skall bedriva försäljning av fritidsbåttillbehör och vattensporttillbehör, förmedla, köpa och sälja nya eller begagnade fritidsbåtar, uthyrning av fritidsbåtar och trailers samt renovering, restaurering och vinterförvaring av fritidsbåtar och båtmotorer och därmed förenlig verksamhet.",1993-09-08,active,,,,
556488-8823,Taxibilar i Åkersberga AB,Taxibilar i Åkersberga AB,47811,,47811; 52219,ÅKERSBERGA,18492,TÄLJÖ RINGVÄG 6,"Bolaget skall driva beställningsverksamhet för person- och godstransport med tillhörande administrativ och ekonomi funktioner, handel och förvaltning av värdepapper och fast egendom.",1994-08-09,active,,,,
556752-7873,NetCykel AB,NetCykel AB,47631,,47631,KALMAR,39253,TULLSLÄTTEN 11,Föremålet för bolagets verksamhet är att bedriva sporthandel samt därmed förenlig verksamhet.,2008-03-03,active,,,,
556490-8084,Vanneberga Bil Aktiebolag,Vanneberga Bil Aktiebolag,47811,,47811,FJÄLKINGE,29169,GÄLLTOFTAVÄGEN 133,Bolaget skall bedriva handel med bilar ävensom idka därmed förenlig verksamhet.,1994-08-10,active,,,,
556756-8539,Vision of Home Sweden AB,Vision of Home Sweden AB,47551,,47551,KRISTIANSTAD,29159,SÄVVÄGEN 6,Föremålet för bolagets verksamhet är att bedriva försäljning av möbler och inredning samt därmed förenlig verksamhet.,2008-04-24,active,,,,
556758-9949,Spoca AB,Spoca AB,47121,,47121; 62100; 58130,LIDINGÖ,18121,BOX 1058,"Bolagets verksamhet är att bedriva utveckling, uppbyggnad och drift av webbpublishing och TV. Bolaget ska också köpa in, utveckla, producera och marknadsföra webbsajter och filmer, bedriva förlagsverksamhet samt utveckla och försälja andra varor och tjänster inom media, information, kommunikation och sport.",2008-05-28,active,,,,
556760-2452,Löplabbetgruppen AB,Löplabbetgruppen AB,47631,,47631; 47634,MÖLNDAL,43122,BOX 114,"Bolaget har till föremål för sin verksamhet att, direkt eller indirekt, äga och förvalta dotterbolag och därmed förenlig verksamhet.",2008-06-24,active,,,,
556502-0434,Snittexpressen Aktiebolag,Snittexpressen Aktiebolag,46220,,46220,KÄRNA,44271,VEDHALL 140,Bolaget skall bedriva import av blommor samt försäljning till fackhandel och därmed förenlig verksamhet.,1994-12-30,active,,,,
556763-5650,Papia Invest AB,Papia Invest AB,47820,,47820; 68202,VELLINGE,23533,GREVIEGATAN 29,"Bolagets verksamhet består i försäljning och distribution av bilreservdelar och biltillbehör, samt därmed förenlig verksamhet.",2008-08-15,active,,,,
556767-6613,Norveco AB,Norveco AB,46842,,46842,STOCKHOLM,11674,BOX 2356,"Bolaget ska driva handel, import och export inom företrädesvis byggnadsmaterial, VVS och textilier samt därmed förenlig verksamhet.",2008-10-16,active,,,,
556768-1068,J&D Company AB,J&D Company AB,47112,,47112,VÄSTERÅS,72455,KARTBLADSVÄGEN 11,Bolaget ska bedriva detaljhandelsrörelse med dagligvaror samt förvalta fastigheter och värdehandlingar ävensom idka därmed förenlig verksamhet,2008-10-24,active,,,,
556768-7776,Idevil AB,Idevil AB,47122,,47122; 74120,MALMÖ,21236,LINDELLS VÄG 36,"Bolaget ska bedriva grafisk formgivning och copywriting, samt försäljning och tillverkning av informationsprodukter och barn-böcker, barn-filmer.",2008-11-03,active,,,,
556512-1661,SEQ-roll AB,SEQ-roll AB,46820,,46820,FALKENBERG,31143,HARANÄSVÄGEN 1,"Bolaget skall bedriva försäljning av kompetens inom rullformningsteknologin, kvalitetssystemsuppbyggnad inom ramen för ISO 9000, bedriva värdepappershandel ävensom idka därmed förenlig verksamhet.",1995-04-08,active,,,,
556769-6512,Mats Wilhelmson Konsult AB,Mats Wilhelmson Konsult AB,46850,,46850,STENUNGSUND,44445,HALLONSTIGEN 3,"Föremålet för bolagets verksamhet är marknadsföring, försäljning, agenturverksamhet inom läkemedelsbranschen och med biokemiska produkter och därmed förenlig verksamhet.",2008-11-13,active,,,,
556539-5158,Börje & Olsson Skafferi Aktiebolag,Börje & Olsson Skafferi Aktiebolag,47272,,47272,SIMRISHAMN,27231,STORGATAN 11,"Bolagets verksamhet är servering, försäljning av delikatesser, kryddor och övriga livsmedel, försäljning av utensilier, tobak och alkoholhaltiga drycker, förvaltning av värdepapper och därmed förenlig verksamhet.",1997-02-26,active,,,,
556753-3350,Beta Heavy Equipment and Cars Dealer AB,Beta Heavy Equipment and Cars Dealer AB,47811,,47811,VÄXJÖ,35246,SMEDJEGATAN 47,"Bolaget skall bedriva försäljning, uthyrning, reparation, service, demontering, skrotning, ombyggnation av jordbruks-, bygg- och anläggningsmaskiner, bilar, båtar, vattenskoter, motorcyklar samt industrimaskiner (tillverkning) och verktyg. Bolaget skall också bedriva entreprenad- och ingenjörsverksamhet inom energi-, bygg- mark- och anläggningsbranschen samt olje-, gas- och vattenbrunnsborrning. Handel med personbilar och lätta motorfordon.  Bolaget skall importera livsmedel från utlandet.",2008-03-05,active,,,,
556757-0261,Rix Event AB,Rix Event AB,47123,,47123,LINKÖPING,58227,S:T KORSGATAN 2 C,Bolaget skall utföra uppdrag inom event och därmed förenlig verksamhet.,2008-04-25,active,,,,
556760-8665,Gottys Konfektyr & Konferens AB,Gottys Konfektyr & Konferens AB,47242,,47242; 56110; 82300,SALA,73330,BRÅSTAGATAN 5,"Bolaget ska bedriva konferens-, restaurang- och caféverksamhet, försäljning av konfektyr och livsmedel, äga och förvalta fast egendom samt därmed förenlig verksamhet.",2008-07-01,active,,,,
556769-3030,Alltus AB,Alltus AB,46860,,46860; 28930,KUNGSBACKA,43446,FYRKLÖVERGATAN 14,"Bolaget ska bedriva försäljning av reservdelar, plugg i form av material företrädesvis till borrar och svets samt därmed förenlig verksamhet.",2008-11-10,active,,,,
556769-8120,Täby Nyans Aktiebolag,Täby Nyans Aktiebolag,47523,,47523; 41000,FURUSUND,76019,MONTE CHRISTOS VÄG 15,Bolaget skall bedriva butikshandel med färg samt därmed förenlig verksamhet.,2008-11-13,active,,,,
556767-0517,Hästshopen Sverige AB,Hästshopen Sverige AB,47631,,47631; 47634; 01430,NORRTÄLJE,76175,ÖVERNÄS 6,Föremålet för bolagets verksamhet är att bedriva försäljning av häst- och ridsportsprodukter samt avel av ridhästar och därmed förenlig verksamhet.,2008-10-06,active,,,,
556513-4052,Bilcenter i Sundsvall AB,Bilcenter i Sundsvall AB,47811,,47811,SUNDSVALL,85124,BOX 870,Bolaget skall bedriva handel med nya och begagnade fordon samt leasing- och serviceverksamhet av fordon samt idka därmed förenlig verksamhet.,1995-05-19,active,,,,
556771-6609,YACHT HELP STOCKHOLM AB,YACHT HELP STOCKHOLM AB,46491,,46491; 70200; 85599; 33150,TÄBY,18753,PARMVÄGEN 8,Bolaget ska tillhandahålla marina konsulttjänster.,2008-12-05,active,,,,
556737-2254,Ecoistic Aktiebolag,Ecoistic Aktiebolag,47751,,47751,SOLLENTUNA,19149,KLASROVÄGEN 57 A,"Föremålet för bolagets verksamhet är att inköpa och försälja inredningsartiklar, möbler, trädgårdstillbehör, armaturer, acessoarer, väskor och därmed förenlig verksamhet.",2007-09-07,active,,,,
556469-4759,Deprag Scandinavia AB,Deprag Scandinavia AB,46649,,46649,ESKILSTUNA,63346,GAP SUNDINS VÄG 3,"Bolaget skall bedriva import och försäljnig av maskiner, verktyg och tillbehör inom mekanisk verkstadsindustri och därmed förenlig verksamhet samt uthyrning av fast egendom.",1993-06-29,active,,,,
556478-1416,HiFi Skåne Aktiebolag,HiFi Skåne Aktiebolag,47403,,47403,MALMÖ,21144,SPÅNGATAN 4 C,Föremålet för bolagets verksamhet skall vara att idka handel med audioprodukter företrädesvis för hemmabruk jämte därmed förenliga verksamheter.,1993-12-01,active,,,,
556752-8954,Kungsholmen Konsult AB,Kungsholmen Konsult AB,46649,,46649; 43240; 71129,STOCKHOLM,11641,TEGELVIKSGATAN 48,"Bolagets verksamhet är konsultverksamhet inom etablering, projektanalys, företagsledning, projektering, försäljning av belysning, installationer, elektriska installationer samt därmed förenlig verksamhet.",2008-03-03,active,,,,
556753-9266,Bevakningsgruppen Mälardalen AB,Bevakningsgruppen Mälardalen AB,47811,,47811; 80010; 80090,HÄGERSTEN,12679,KONTROLLVÄGEN 11,"Aktiebolagets verksamhet ska vara att bedriva bevakningstjänster, samt därmed förenlig verksamhet.  Aktiebolagets verksamhet ska bedriva handel med motorfordon så som personbilar, lastbilar, mc och båtar samt partihandel i anslutning därtill samt därmed förenlig verksamhet.",2008-03-14,active,,,,
556756-8893,B.NORRMAN MARINE AB,B.NORRMAN MARINE AB,47633,,47633; 85599,VÄSTERÅS,72132,JOHANNISBERGSVÄGEN 22,"Föremålet för bolagets verksamhet är handel med båtar, släpvagnar, fyrhjulingar, snöskotrar samt liknande fordon. Butikshandel med båtartiklar och kläder. Handel med samt uthyrning av anläggningsmaskiner. Fastighetsskötsel och därmed förenlig verksamhet.",2008-04-24,active,,,,
556762-6535,Beslagia Trading AB,Beslagia Trading AB,46841,,46841,TENHULT,56162,GÄRDESVÄGEN 19,Bolaget ska bedriva handel med byggnadsvaror och bedriva handel med aktier och värdepapper samt därmed förenlig verksamhet.,2008-07-22,active,,,,
556765-0758,Eciggkedjan Skandinavien AB,Eciggkedjan Skandinavien AB,46499,,46499; 47123,NORSBORG,14553,FÅGELVIKSVÄGEN 9,Bolaget skall bedriva grossistverksamhet av E-cigaretter och tillbehör samt därmed förenlig verksamhet.,2008-09-08,active,,,,
556509-7879,Kaeser Kompressorer AB,Kaeser Kompressorer AB,46649,,46649,TÄBY,18714,BOX 7329,"Bolaget skall bedriva handelsverksamhet med alla arter av kompressorer. Maskinproduktion, särskilt kompressorer av märke Kaeser. Genomförande av betjäning, ingenjörs- och planeringsarbeten av ovan angivna art av maskiner, kompressorer och kompressortillbehör liksom deltagande i bolag med lika eller liknande verksamhet.",1995-04-19,active,,,,
556767-4428,Malchor Holding AB,Malchor Holding AB,47811,,47811; 64211,SOLLENTUNA,19254,SOLÄNGSVÄGEN 154,"Bolaget ska handla med bilar och därmed förenlig verksamhet, äga, förvalta och investera i onoterade bolag och bedriva därmed förenlig verksamhet.",2008-10-13,active,,,,
556768-0730,LS Equipment Trading AB,LS Equipment Trading AB,46610,,46610,LINKÖPING,58941,LÅSBOMSGATAN 29,"Bolagets verksamhet ska vara att bedriva handel, inköp och försäljning av jordbruk, entreprenadredskap och trucktillbehör, samt därmed förenlig verksamhet.",2008-10-23,active,,,,
556768-7446,APEX Handelshus AB,APEX Handelshus AB,47521,,47521; 47522,HALMSTAD,30241,SKALLEBACKAVÄGEN 12 C,"Bolaget ska bedriva konsultverksamhet inom företags-, verksamhets och ledarskapsutveckling, agentförsäljning inom handel såsom bad och vattenrening, samt konsultverksamhet inom koncept för handel och företagsetablering jämte därmed förenlig verksamhet.",2008-11-03,active,,,,
556768-8592,Linula AB,Linula AB,46649,,46649; 77390,MALMÖ,21124,LODGATAN 12,"Bolaget skall bedriva företagsrådgivning, utveckla och bedriva handel med miljöteknik, reparera och bedriva handel med utrustning för storkök, bedriva handel med textilier och andra beklädnadsprodukter samt därmed förenlig verksamhet.",2008-11-03,active,,,,
